ID,AssetID,UnitID,Value,RecordTime,RecordDate,PersonelID,OutofRange,ValueType,MobileID,DateTime,TimeStamp,Job,IsDeleted,ShiftCode,OnTime
2375025,8312,12,74.0,21:09:56,2021/06/30,83804,1,1,24,2021-06-30 21:09:56.000,1625071196,Operation,0,12,1
2375026,8313,12,70.0,21:09:58,2021/06/30,83804,1,1,24,2021-06-30 21:09:58.000,1625071198,Operation,0,12,1
2375027,8314,12,7.0,21:10:00,2021/06/30,83804,1,1,24,2021-06-30 21:10:00.000,1625071200,Operation,0,12,1
2375390,8312,12,71.0,02:38:01,2021/07/01,83808,1,1,24,2021-07-01 02:38:01.000,1625090881,Operation,0,12,1
2375391,8313,12,68.0,02:38:05,2021/07/01,83808,1,1,24,2021-07-01 02:38:05.000,1625090885,Operation,0,12,1
2375392,8314,12,7.0,02:38:07,2021/07/01,83808,1,1,24,2021-07-01 02:38:07.000,1625090887,Operation,0,12,1
2475185,8312,12,69.0,08:49:11,2021/07/06,83698,1,1,24,2021-07-06 08:49:11.000,1625545151,Operation,0,12,1
2475186,8313,12,65.0,08:49:12,2021/07/06,83698,1,1,24,2021-07-06 08:49:12.000,1625545152,Operation,0,12,1
2475187,8314,12,7.0,08:49:14,2021/07/06,83698,1,1,24,2021-07-06 08:49:14.000,1625545154,Operation,0,12,1
2475630,8312,12,72.0,14:42:47,2021/07/06,83698,1,1,24,2021-07-06 14:42:47.000,1625566367,Operation,0,12,1
2475631,8313,12,70.0,14:42:51,2021/07/06,83698,1,1,24,2021-07-06 14:42:51.000,1625566371,Operation,0,12,1
2475632,8314,12,7.0,14:42:53,2021/07/06,83698,1,1,24,2021-07-06 14:42:53.000,1625566373,Operation,0,12,1
2475979,8312,12,71.0,20:31:30,2021/07/06,83712,1,1,24,2021-07-06 20:31:30.000,1625587290,Operation,0,12,1
2475980,8313,12,67.0,20:31:32,2021/07/06,83712,1,1,24,2021-07-06 20:31:32.000,1625587292,Operation,0,12,1
2475981,8314,12,7.0,20:31:34,2021/07/06,83712,1,1,24,2021-07-06 20:31:34.000,1625587294,Operation,0,12,1
2476376,8312,12,70.0,02:42:36,2021/07/07,83809,1,1,24,2021-07-07 02:42:36.000,1625609556,Operation,0,12,1
2476377,8313,12,68.0,02:42:37,2021/07/07,83809,1,1,24,2021-07-07 02:42:37.000,1625609557,Operation,0,12,1
2476378,8314,12,7.0,02:42:38,2021/07/07,83809,1,1,24,2021-07-07 02:42:38.000,1625609558,Operation,0,12,1
2476885,8312,12,68.0,09:39:22,2021/07/07,83808,1,1,24,2021-07-07 09:39:22.000,1625634562,Operation,0,12,1
2476886,8313,12,65.0,09:39:24,2021/07/07,83808,1,1,24,2021-07-07 09:39:24.000,1625634564,Operation,0,12,1
2389937,8314,12,7.0,14:21:58,2021/07/01,83809,1,1,24,2021-07-01 14:21:58.000,1625133118,Operation,0,12,1
2390383,8312,12,71.0,20:37:18,2021/07/01,83825,1,1,24,2021-07-01 20:37:18.000,1625155638,Operation,0,12,1
2390384,8313,12,67.0,20:37:20,2021/07/01,83825,1,1,24,2021-07-01 20:37:20.000,1625155640,Operation,0,12,1
2390385,8314,12,7.0,20:37:21,2021/07/01,83825,1,1,24,2021-07-01 20:37:21.000,1625155641,Operation,0,12,1
2390704,8312,12,69.0,02:17:04,2021/07/02,83793,1,1,24,2021-07-02 02:17:04.000,1625176024,Operation,0,12,1
2390705,8313,12,65.0,02:17:06,2021/07/02,83793,1,1,24,2021-07-02 02:17:06.000,1625176026,Operation,0,12,1
2390706,8314,12,7.0,02:17:07,2021/07/02,83793,1,1,24,2021-07-02 02:17:07.000,1625176027,Operation,0,12,1
2420912,8312,12,71.0,20:42:17,2021/07/03,83698,1,1,24,2021-07-03 20:42:17.000,1625328737,Operation,0,12,1
2420913,8313,12,67.0,20:42:18,2021/07/03,83698,1,1,24,2021-07-03 20:42:18.000,1625328738,Operation,0,12,1
2420914,8314,12,7.0,20:42:19,2021/07/03,83698,1,1,24,2021-07-03 20:42:19.000,1625328739,Operation,0,12,1
2421400,8312,12,68.0,02:39:30,2021/07/04,83698,1,1,24,2021-07-04 02:39:30.000,1625350170,Operation,0,12,1
2421401,8313,12,65.0,02:39:31,2021/07/04,83698,1,1,24,2021-07-04 02:39:31.000,1625350171,Operation,0,12,1
2421402,8314,12,7.0,02:39:33,2021/07/04,83698,1,1,24,2021-07-04 02:39:33.000,1625350173,Operation,0,12,1
2427206,8312,12,64.0,08:31:14,2021/07/04,83825,1,1,24,2021-07-04 08:31:14.000,1625371274,Operation,0,12,1
2427207,8313,12,60.0,08:31:15,2021/07/04,83825,1,1,24,2021-07-04 08:31:15.000,1625371275,Operation,0,12,1
2427208,8314,12,7.0,08:31:17,2021/07/04,83825,1,1,24,2021-07-04 08:31:17.000,1625371277,Operation,0,12,1
2427622,8312,12,72.0,14:33:51,2021/07/04,83825,1,1,24,2021-07-04 14:33:51.000,1625393031,Operation,0,12,1
2427623,8313,12,70.0,14:33:53,2021/07/04,83825,1,1,24,2021-07-04 14:33:53.000,1625393033,Operation,0,12,1
2427624,8314,12,7.0,14:33:55,2021/07/04,83825,1,1,24,2021-07-04 14:33:55.000,1625393035,Operation,0,12,1
2443837,8312,12,63.0,08:40:00,2021/07/05,83712,1,1,24,2021-07-05 08:40:00.000,1625458200,Operation,0,12,1
2443838,8313,12,60.0,08:40:03,2021/07/05,83712,1,1,24,2021-07-05 08:40:03.000,1625458203,Operation,0,12,1
2443839,8314,12,7.0,08:40:10,2021/07/05,83712,1,1,24,2021-07-05 08:40:10.000,1625458210,Operation,0,12,1
2444264,8312,12,72.0,14:10:55,2021/07/05,83712,1,1,24,2021-07-05 14:10:55.000,1625478055,Operation,0,12,1
2444265,8313,12,70.0,14:10:56,2021/07/05,83712,1,1,24,2021-07-05 14:10:56.000,1625478056,Operation,0,12,1
2444266,8314,12,7.0,14:10:58,2021/07/05,83712,1,1,24,2021-07-05 14:10:58.000,1625478058,Operation,0,12,1
2444708,8312,12,71.0,20:50:31,2021/07/05,83793,1,1,24,2021-07-05 20:50:31.000,1625502031,Operation,0,12,1
2444709,8313,12,67.0,20:50:33,2021/07/05,83793,1,1,24,2021-07-05 20:50:33.000,1625502033,Operation,0,12,1
2444710,8314,12,7.0,20:50:35,2021/07/05,83793,1,1,24,2021-07-05 20:50:35.000,1625502035,Operation,0,12,1
2445113,8312,12,67.0,02:52:35,2021/07/06,83825,1,1,24,2021-07-06 02:52:35.000,1625523755,Operation,0,12,1
2445114,8313,12,63.0,02:52:36,2021/07/06,83825,1,1,24,2021-07-06 02:52:36.000,1625523756,Operation,0,12,1
2445115,8314,12,7.0,02:52:37,2021/07/06,83825,1,1,24,2021-07-06 02:52:37.000,1625523757,Operation,0,12,1
2497887,8312,12,72.0,20:58:05,2021/07/08,83808,1,1,24,2021-07-08 20:58:05.000,1625761685,Operation,0,12,1
2497888,8313,12,68.0,20:58:07,2021/07/08,83808,1,1,24,2021-07-08 20:58:07.000,1625761687,Operation,0,12,1
2497889,8314,12,7.0,20:58:10,2021/07/08,83808,1,1,24,2021-07-08 20:58:10.000,1625761690,Operation,0,12,1
2498251,8312,12,70.0,02:21:18,2021/07/09,83823,1,1,24,2021-07-09 02:21:18.000,1625781078,Operation,0,12,1
2498252,8313,12,65.0,02:21:21,2021/07/09,83823,1,1,24,2021-07-09 02:21:21.000,1625781081,Operation,0,12,1
2498253,8314,12,7.0,02:21:22,2021/07/09,83823,1,1,24,2021-07-09 02:21:22.000,1625781082,Operation,0,12,1
2517461,8312,12,69.0,09:04:53,2021/07/10,83823,1,1,24,2021-07-10 09:04:53.000,1625891693,Operation,0,12,1
2517462,8313,12,65.0,09:04:54,2021/07/10,83823,1,1,24,2021-07-10 09:04:54.000,1625891694,Operation,0,12,1
2517463,8314,12,7.0,09:04:58,2021/07/10,83823,1,1,24,2021-07-10 09:04:58.000,1625891698,Operation,0,12,1
2517857,8312,12,71.0,14:31:38,2021/07/10,83823,1,1,24,2021-07-10 14:31:38.000,1625911298,Operation,0,12,1
2413773,8314,12,7.0,15:08:10,2021/07/03,83804,1,1,24,2021-07-03 15:08:10.000,1625308690,Operation,0,12,1
2511844,8312,12,64.0,09:16:31,2021/07/09,83809,1,1,24,2021-07-09 09:16:31.000,1625805991,Operation,0,12,1
2511845,8313,12,60.0,09:16:32,2021/07/09,83809,1,1,24,2021-07-09 09:16:32.000,1625805992,Operation,0,12,1
